1392759752;05;20;19;52;2919;2048
1392759753;05;20;19;53;2919;2048
1392759754;05;20;19;54;2919;2048
1392759755;05;20;19;55;2919;2048
1392759756;05;20;19;56;2919;2048
1392759760;05;20;20;00;2919;2048
1392759761;05;20;20;01;2919;2048
1392759762;05;20;20;02;2919;2048
1392759763;05;20;20;03;2919;2048
1392759764;05;20;20;04;2919;2048
1392759768;05;20;20;08;2919;2048
1392759769;05;20;20;09;2919;2048
1392759770;05;20;20;10;2919;2048
1392759771;05;20;20;11;2919;2048
1392759772;05;20;20;12;2919;2048
1392759773;05;20;20;13;2919;2048
1392759774;05;20;20;14;2919;2048
1392759775;05;20;20;15;2919;2048
1392759776;05;20;20;16;2919;2048
1392759780;05;20;20;20;2919;2048
1392759781;05;20;20;21;2919;2048
1392759782;05;20;20;22;2919;2048
1392759783;05;20;20;23;2919;2048
1392759784;05;20;20;24;2919;2048
1392759785;05;20;20;25;2919;2048
1392759786;05;20;20;26;2919;2048
1392759787;05;20;20;27;2919;2048
1392759788;05;20;20;28;2919;2048
1392759800;05;20;20;40;2919;2048
1392759801;05;20;20;41;2919;2048
1392759802;05;20;20;42;2919;2048
1392759803;05;20;20;43;2919;2048
1392759804;05;20;20;44;2919;2048
1392759960;05;20;23;20;2919;2048
1392759961;05;20;23;21;2919;2048
1392759962;05;20;23;22;2919;2048
1392759963;05;20;23;23;2919;2048
1392759964;05;20;23;24;2919;2048
1392759965;05;20;23;25;2919;2048
1392759966;05;20;23;26;2919;2048
1392759967;05;20;23;27;2919;2048
1392759968;05;20;23;28;2919;2048
1392759969;05;20;23;29;2919;2048
1392759970;05;20;23;30;2919;2048
1392759971;05;20;23;31;2919;2048
1392759972;05;20;23;32;2919;2048
1392759976;05;20;23;36;2919;2048
1392759977;05;20;23;37;2919;2048
1392759978;05;20;23;38;2919;2048
1392759979;05;20;23;39;2919;2048
1392759980;05;20;23;40;2919;2048
1392759988;05;20;23;48;2919;2048
1392759989;05;20;23;49;2919;2048
1392759990;05;20;23;50;2919;2048
1392759991;05;20;23;51;2919;2048
1392759992;05;20;23;52;2919;2048
1392759993;05;20;23;53;2919;2048
1392759994;05;20;23;54;2919;2048
1392759995;05;20;23;55;2919;2048
1392759996;05;20;23;56;2919;2048
1392760000;05;20;24;00;2919;2048
1392760001;05;20;24;01;2919;2048
1392760002;05;20;24;02;2919;2048
1392760003;05;20;24;03;2919;2048
1392760004;05;20;24;04;2919;2048
1392760020;05;20;24;20;2919;2048
1392760021;05;20;24;21;2919;2048
1392760022;05;20;24;22;2919;2048
1392760023;05;20;24;23;2919;2048
1392760024;05;20;24;24;2919;2048
1392760032;05;20;24;32;2919;2048
1392760033;05;20;24;33;2919;2048
1392760034;05;20;24;34;2919;2048
1392760035;05;20;24;35;2919;2048
1392760036;05;20;24;36;2919;2048
1392760052;05;20;24;52;2919;2048
1392760053;05;20;24;53;2919;2048
1392760054;05;20;24;54;2919;2048
1392760055;05;20;24;55;2919;2048
1392760056;05;20;24;56;2919;2048
1392760068;05;20;25;08;2919;2048
1392760069;05;20;25;09;2919;2048
1392760070;05;20;25;10;2919;2048
1392760071;05;20;25;11;2919;2048
1392760072;05;20;25;12;2919;2048
1392760084;05;20;25;24;2919;2048
1392760085;05;20;25;25;2919;2048
1392760086;05;20;25;26;2919;2048
1392760087;05;20;25;27;2919;2048
1392760088;05;20;25;28;2919;2048
1392760089;05;20;25;29;2919;2048
1392760090;05;20;25;30;2919;2048
1392760091;05;20;25;31;2919;2048
1392760092;05;20;25;32;2919;2048
1392760096;05;20;25;36;2919;2048
1392760097;05;20;25;37;2919;2048
1392760098;05;20;25;38;2919;2048
1392760099;05;20;25;39;2919;2048
1392760100;05;20;25;40;2919;2048
1392760108;05;20;25;48;2919;2048
1392760109;05;20;25;49;2919;2048
1392760110;05;20;25;50;2919;2048
1392760111;05;20;25;51;2919;2048
1392760112;05;20;25;52;2919;2048
1392760116;05;20;25;56;2919;2048
1392760117;05;20;25;57;2919;2048
1392760118;05;20;25;58;2919;2048
1392760119;05;20;25;59;2919;2048
1392760120;05;20;26;00;2919;2048
1392760121;05;20;26;01;2919;2048
1392760122;05;20;26;02;2919;2048
1392760123;05;20;26;03;2919;2048
1392760124;05;20;26;04;2919;2048
1392760132;05;20;26;12;2919;2048
1392760133;05;20;26;13;2919;2048
1392760134;05;20;26;14;2919;2048
1392760135;05;20;26;15;2919;2048
1392760136;05;20;26;16;2919;2048
1392760147;05;20;26;27;2919;2048
1392760148;05;20;26;28;2919;2048
1392760149;05;20;26;29;2919;2048
1392760150;05;20;26;30;2919;2048
1392760151;05;20;26;31;2919;2048
1392760152;05;20;26;32;2919;2048
1392760153;05;20;26;33;2919;2048
1392760154;05;20;26;34;2919;2048
1392760155;05;20;26;35;2919;2048
1392760159;05;20;26;39;2919;2048
1392760160;05;20;26;40;2919;2048
1392760161;05;20;26;41;2919;2048
1392760162;05;20;26;42;2919;2048
1392760163;05;20;26;43;2919;2048
1392760172;05;20;26;52;2919;2048
1392760173;05;20;26;53;2919;2048
1392760174;05;20;26;54;2919;2048
1392760175;05;20;26;55;2919;2048
1392760176;05;20;26;56;2919;2048
1392760177;05;20;26;57;2919;2048
1392760178;05;20;26;58;2919;2048
1392760179;05;20;26;59;2919;2048
1392760180;05;20;27;00;2919;2048
1392760188;05;20;27;08;2919;2048
1392760189;05;20;27;09;2919;2048
1392760190;05;20;27;10;2919;2048
1392760191;05;20;27;11;2919;2048
1392760192;05;20;27;12;2919;2048
1392760196;05;20;27;16;2919;2048
1392760197;05;20;27;17;2919;2048
1392760198;05;20;27;18;2919;2048
1392760199;05;20;27;19;2919;2048
1392760200;05;20;27;20;2919;2048
1392760204;05;20;27;24;2919;2048
1392760205;05;20;27;25;2919;2048
1392760206;05;20;27;26;2919;2048
1392760207;05;20;27;27;2919;2048
1392760208;05;20;27;28;2919;2048
1392760212;05;20;27;32;2919;2048
1392760213;05;20;27;33;2919;2048
1392760214;05;20;27;34;2919;2048
1392760215;05;20;27;35;2919;2048
1392760216;05;20;27;36;2919;2048
1392760217;05;20;27;37;2919;2048
1392760218;05;20;27;38;2919;2048
1392760219;05;20;27;39;2919;2048
1392760220;05;20;27;40;2919;2048
1392760240;05;20;28;00;2919;2048
1392760241;05;20;28;01;2919;2048
1392760242;05;20;28;02;2919;2048
1392760243;05;20;28;03;2919;2048
1392760244;05;20;28;04;2919;2048
1392760256;05;20;28;16;2919;2048
1392760257;05;20;28;17;2919;2048
1392760258;05;20;28;18;2919;2048
1392760259;05;20;28;19;2919;2048
1392760260;05;20;28;20;2919;2048
1392760264;05;20;28;24;2919;2048
1392760265;05;20;28;25;2919;2048
1392760266;05;20;28;26;2919;2048
1392760267;05;20;28;27;2919;2048
1392760268;05;20;28;28;2919;2048
1392760269;05;20;28;29;2919;2048
1392760270;05;20;28;30;2919;2048
1392760271;05;20;28;31;2919;2048
1392760272;05;20;28;32;2919;2048
1392760276;05;20;28;36;2919;2048
1392760277;05;20;28;37;2919;2048
1392760278;05;20;28;38;2919;2048
1392760279;05;20;28;39;2919;2048
1392760280;05;20;28;40;2919;2048
1392760284;05;20;28;44;2919;2048
1392760285;05;20;28;45;2919;2048
1392760286;05;20;28;46;2919;2048
1392760287;05;20;28;47;2919;2048
1392760288;05;20;28;48;2919;2048
1392760303;05;20;29;03;2919;2048
1392760304;05;20;29;04;2919;2048
1392760305;05;20;29;05;2919;2048
1392760306;05;20;29;06;2919;2048
1392760307;05;20;29;07;2919;2048
1392760311;05;20;29;11;2919;2048
1392760312;05;20;29;12;2919;2048
1392760313;05;20;29;13;2919;2048
1392760314;05;20;29;14;2919;2048
1392760315;05;20;29;15;2919;2048
1392760323;05;20;29;23;2919;2048
1392760324;05;20;29;24;2919;2048
1392760325;05;20;29;25;2919;2048
1392760326;05;20;29;26;2919;2048
1392760327;05;20;29;27;2919;2048
1392760335;05;20;29;35;2919;2048
1392760336;05;20;29;36;2919;2048
1392760337;05;20;29;37;2919;2048
1392760338;05;20;29;38;2919;2048
1392760339;05;20;29;39;2919;2048
1392760343;05;20;29;43;2919;2048
1392760344;05;20;29;44;2919;2048
1392760345;05;20;29;45;2919;2048
1392760346;05;20;29;46;2919;2048
1392760347;05;20;29;47;2919;2048
1392760351;05;20;29;51;2919;2048
1392760352;05;20;29;52;2919;2048
1392760353;05;20;29;53;2919;2048
1392760354;05;20;29;54;2919;2048
1392760355;05;20;29;55;2919;2048
1392760359;05;20;29;59;2919;2048
1392760360;05;20;30;00;2919;2048
1392760361;05;20;30;01;2919;2048
1392760362;05;20;30;02;2919;2048
1392760363;05;20;30;03;2919;2048
1392760364;05;20;30;04;2919;2048
1392760365;05;20;30;05;2919;2048
1392760366;05;20;30;06;2919;2048
1392760367;05;20;30;07;2919;2048
1392760371;05;20;30;11;2919;2048
1392760372;05;20;30;12;2919;2048
1392760373;05;20;30;13;2919;2048
1392760374;05;20;30;14;2919;2048
1392760375;05;20;30;15;2919;2048
1392760376;05;20;30;16;2919;2048
1392760377;05;20;30;17;2919;2048
1392760378;05;20;30;18;2919;2048
1392760379;05;20;30;19;2919;2048
1392760383;05;20;30;23;2919;2048
1392760384;05;20;30;24;2919;2048
1392760385;05;20;30;25;2919;2048
1392760386;05;20;30;26;2919;2048
1392760387;05;20;30;27;2919;2048
1392760395;05;20;30;35;2919;2048
1392760396;05;20;30;36;2919;2048
1392760397;05;20;30;37;2919;2048
1392760398;05;20;30;38;2919;2048
1392760400;05;20;30;40;2919;2048
1392760412;05;20;30;52;2919;2048
1392760413;05;20;30;53;2919;2048
1392760414;05;20;30;54;2919;2048
1392760415;05;20;30;55;2919;2048
1392760416;05;20;30;56;2919;2048
1392760417;05;20;30;57;2919;2048
1392760418;05;20;30;58;2919;2048
1392760419;05;20;30;59;2919;2048
1392760420;05;20;31;00;2919;2048
1392760421;05;20;31;01;2919;2048
1392760422;05;20;31;02;2919;2048
1392760423;05;20;31;03;2919;2048
1392760424;05;20;31;04;2919;2048
1392760432;05;20;31;12;2919;2048
1392760433;05;20;31;13;2919;2048
1392760434;05;20;31;14;2919;2048
1392760435;05;20;31;15;2919;2048
1392760436;05;20;31;16;2919;2048
1392760437;05;20;31;17;2919;2048
1392760438;05;20;31;18;2919;2048
1392760439;05;20;31;19;2919;2048
1392760440;05;20;31;20;2919;2048
1392760444;05;20;31;24;2919;2048
1392760445;05;20;31;25;2919;2048
1392760446;05;20;31;26;2919;2048
1392760447;05;20;31;27;2919;2048
1392760448;05;20;31;28;2919;2048
1392760449;05;20;31;29;2919;2048
1392760450;05;20;31;30;2919;2048
1392760451;05;20;31;31;2919;2048
1392760452;05;20;31;32;2919;2048
1392760453;05;20;31;33;2919;2048
1392760454;05;20;31;34;2919;2048
1392760455;05;20;31;35;2919;2048
1392760456;05;20;31;36;2919;2048
1392760472;05;20;31;52;2919;2048
1392760473;05;20;31;53;2919;2048
1392760474;05;20;31;54;2919;2048
1392760475;05;20;31;55;2919;2048
1392760476;05;20;31;56;2919;2048
1392760477;05;20;31;57;2919;2048
1392760478;05;20;31;58;2919;2048
1392760479;05;20;31;59;2919;2048
1392760480;05;20;32;00;2919;2048
1392760488;05;20;32;08;2919;2048
1392760489;05;20;32;09;2919;2048
1392760490;05;20;32;10;2919;2048
1392760491;05;20;32;11;2919;2048
1392760492;05;20;32;12;2919;2048
1392760496;05;20;32;16;2919;2048
1392760636;05;20;32;156;2919;2048
1392760497;05;20;32;17;2919;2048
1392760498;05;20;32;18;2919;2048
1392760499;05;20;32;19;2919;2048
1392760500;05;20;32;20;2919;2048
1392760501;05;20;32;21;2919;2048
1392760502;05;20;32;22;2919;2048
1392760503;05;20;32;23;2919;2048
1392760504;05;20;32;24;2919;2048
1392760508;05;20;32;28;2919;2048
1392760509;05;20;32;29;2919;2048
1392760510;05;20;32;30;2919;2048
1392760511;05;20;32;31;2919;2048
1392760512;05;20;32;32;2919;2048
1392760520;05;20;32;40;2919;2048
1392760521;05;20;32;41;2919;2048
1392760522;05;20;32;42;2919;2048
1392760523;05;20;32;43;2919;2048
1392760524;05;20;32;44;2919;2048
1392760525;05;20;32;45;2919;2048
1392760526;05;20;32;46;2919;2048
1392760527;05;20;32;47;2919;2048
1392760528;05;20;32;48;2919;2048
1392760532;05;20;32;52;2919;2048
1392760533;05;20;32;53;2919;2048
1392760534;05;20;32;54;2919;2048
1392760535;05;20;32;55;2919;2048
1392761036;05;20;32;556;2919;2048
1392760536;05;20;32;56;2919;2048
1392760543;05;20;33;03;2919;2048
1392760544;05;20;33;04;2919;2048
1392760545;05;20;33;05;2919;2048
1392760546;05;20;33;06;2919;2048
1392760547;05;20;33;07;2919;2048
1392760548;05;20;33;08;2919;2048
1392760549;05;20;33;09;2919;2048
1392760550;05;20;33;10;2919;2048
1392760551;05;20;33;11;2919;2048
1392760555;05;20;33;15;2919;2048
1392760556;05;20;33;16;2919;2048
1392760557;05;20;33;17;2919;2048
1392760558;05;20;33;18;2919;2048
1392760559;05;20;33;19;2919;2048
1392760563;05;20;33;23;2919;2048
1392760564;05;20;33;24;2919;2048
1392760565;05;20;33;25;2919;2048
1392760796;05;20;33;256;2919;2048
1392760566;05;20;33;26;2919;2048
1392760567;05;20;33;27;2919;2048
1392760571;05;20;33;31;2919;2048
1392760572;05;20;33;32;2919;2048
1392760573;05;20;33;33;2919;2048
1392760574;05;20;33;34;2919;2048
1392760575;05;20;33;35;2919;2048
1392760896;05;20;33;356;2919;2048
1392760576;05;20;33;36;2919;2048
1392760577;05;20;33;37;2919;2048
1392760578;05;20;33;38;2919;2048
1392760579;05;20;33;39;2919;2048
1392760580;05;20;33;40;2919;2048
1392760581;05;20;33;41;2919;2048
1392760582;05;20;33;42;2919;2048
1392760583;05;20;33;43;2919;2048
1392760591;05;20;33;51;2919;2048
1392760592;05;20;33;52;2919;2048
1392760593;05;20;33;53;2919;2048
1392760594;05;20;33;54;2919;2048
1392760595;05;20;33;55;2919;2048
1392760596;05;20;33;56;2919;2048
1392760597;05;20;33;57;2919;2048
1392760601;05;20;34;01;2919;2048
1392760602;05;20;34;02;2919;2048
1392760603;05;20;34;03;2919;2048
1392760604;05;20;34;04;2919;2048
1392760605;05;20;34;05;2919;2048
1392760609;05;20;34;09;2919;2048
1392760610;05;20;34;10;2919;2048
1392760611;05;20;34;11;2919;2048
1392760612;05;20;34;12;2919;2048
1392760613;05;20;34;13;2919;2048
1392760621;05;20;34;21;2919;2048
1392760622;05;20;34;22;2919;2048
1392760623;05;20;34;23;2919;2048
1392760624;05;20;34;24;2919;2048
1392760625;05;20;34;25;2919;2048
1392760633;05;20;34;33;2919;2048
1392760634;05;20;34;34;2919;2048
1392760635;05;20;34;35;2919;2048
1392760636;05;20;34;36;2919;2048
1392760637;05;20;34;37;2919;2048
1392760641;05;20;34;41;2919;2048
1392760642;05;20;34;42;2919;2048
1392760643;05;20;34;43;2919;2048
1392760644;05;20;34;44;2919;2048
1392760645;05;20;34;45;2919;2048
1392760649;05;20;34;49;2919;2048
1392760650;05;20;34;50;2919;2048
1392760652;05;20;34;52;2919;2048
1392760653;05;20;34;53;2919;2048
1392760654;05;20;34;54;2919;2048
1392760658;05;20;34;58;2919;2048
1392760659;05;20;34;59;2919;2048
1392760660;05;20;35;00;2919;2048
1392760661;05;20;35;01;2919;2048
1392760662;05;20;35;02;2919;2048
1392760669;05;20;35;09;2919;2048
1392760670;05;20;35;10;2919;2048
1392760671;05;20;35;11;2919;2048
1392760672;05;20;35;12;2919;2048
1392760673;05;20;35;13;2919;2048
1392760677;05;20;35;17;2919;2048
1392760678;05;20;35;18;2919;2048
1392760679;05;20;35;19;2919;2048
1392760680;05;20;35;20;2919;2048
1392760681;05;20;35;21;2919;2048
1392760682;05;20;35;22;2919;2048
1392760683;05;20;35;23;2919;2048
1392760684;05;20;35;24;2919;2048
1392760685;05;20;35;25;2919;2048
1392760693;05;20;35;33;2919;2048
1392760694;05;20;35;34;2919;2048
1392760695;05;20;35;35;2919;2048
1392760696;05;20;35;36;2919;2048
1392760697;05;20;35;37;2919;2048
1392760705;05;20;35;45;2919;2048
1392760706;05;20;35;46;2919;2048
1392760707;05;20;35;47;2919;2048
1392760708;05;20;35;48;2919;2048
1392760709;05;20;35;49;2919;2048
1392760713;05;20;35;53;2919;2048
1392760714;05;20;35;54;2919;2048
1392760715;05;20;35;55;2919;2048
1392760716;05;20;35;56;2919;2048
1392760717;05;20;35;57;2919;2048
1392261947;00;02;03;07;2919;2048
1392760718;05;20;35;58;2919;2048
1392760719;05;20;35;59;2919;2048
1392760720;05;20;36;00;2919;2048
1392760721;05;20;36;01;2919;2048
1392760725;05;20;36;05;2919;2048
1392760726;05;20;36;06;2919;2048
1392760727;05;20;36;07;2919;2048
1392760728;05;20;36;08;2919;2048
1392760729;05;20;36;09;2919;2048
1392760730;05;20;36;10;2919;2048
1392760731;05;20;36;11;2919;2048
1392760732;05;20;36;12;2919;2048
1392760733;05;20;36;13;2919;2048
1392760750;05;20;36;30;2919;2048
1392760751;05;20;36;31;2919;2048
1392760752;05;20;36;32;2919;2048
1392760753;05;20;36;33;2919;2048
1392760765;05;20;36;45;2919;2048
1392760766;05;20;36;46;2919;2048
1392760767;05;20;36;47;2919;2048
1392760768;05;20;36;48;2919;2048
1392760769;05;20;36;49;2919;2048
1392760777;05;20;36;57;2919;2048
1392760778;05;20;36;58;2919;2048
1392760779;05;20;36;59;2919;2048
1392760780;05;20;37;00;2919;2048
1392760781;05;20;37;01;2919;2048
1392760785;05;20;37;05;2919;2048
1392760786;05;20;37;06;2919;2048
1392760787;05;20;37;07;2919;2048
1392760788;05;20;37;08;2919;2048
1392760789;05;20;37;09;2919;2048
1392760797;05;20;37;17;2919;2048
1392760798;05;20;37;18;2919;2048
1392760799;05;20;37;19;2919;2048
1392760800;05;20;37;20;2919;2048
1392760801;05;20;37;21;2919;2048
1392760805;05;20;37;25;2919;2048
1392760806;05;20;37;26;2919;2048
1392760807;05;20;37;27;2919;2048
1392760808;05;20;37;28;2919;2048
1392760809;05;20;37;29;2919;2048
1392760817;05;20;37;37;2919;2048
1392760818;05;20;37;38;2919;2048
1392760819;05;20;37;39;2919;2048
1392760820;05;20;37;40;2919;2048
1392760821;05;20;37;41;2919;2048
1392760829;05;20;37;49;2919;2048
1392760830;05;20;37;50;2919;2048
1392760831;05;20;37;51;2919;2048
1392760832;05;20;37;52;2919;2048
1392760833;05;20;37;53;2919;2048
1392760837;05;20;37;57;2919;2048
1392760838;05;20;37;58;2919;2048
1392760839;05;20;37;59;2919;2048
1392760840;05;20;38;00;2919;2048
1392760841;05;20;38;01;2919;2048
1392760842;05;20;38;02;2919;2048
1392760843;05;20;38;03;2919;2048
1392760844;05;20;38;04;2919;2048
1392760845;05;20;38;05;2919;2048
1392760849;05;20;38;09;2919;2048
1392760850;05;20;38;10;2919;2048
1392760851;05;20;38;11;2919;2048
1392760852;05;20;38;12;2919;2048
1392760853;05;20;38;13;2919;2048
1392760865;05;20;38;25;2919;2048
1392760866;05;20;38;26;2919;2048
1392760867;05;20;38;27;2919;2048
1392760868;05;20;38;28;2919;2048
1392760869;05;20;38;29;2919;2048
1392760874;05;20;38;34;2919;2048
1392760875;05;20;38;35;2919;2048
1392760876;05;20;38;36;2919;2048
1392760877;05;20;38;37;2919;2048
1392760878;05;20;38;38;2919;2048
1392760879;05;20;38;39;2919;2048
1392760880;05;20;38;40;2919;2048
1392760881;05;20;38;41;2919;2048
1392760882;05;20;38;42;2919;2048
1392760886;05;20;38;46;2919;2048
1392760887;05;20;38;47;2919;2048
1392760888;05;20;38;48;2919;2048
1392760889;05;20;38;49;2919;2048
1392760890;05;20;38;50;2919;2048
1392760894;05;20;38;54;2919;2048
1392760895;05;20;38;55;2919;2048
1392761396;05;20;38;556;2919;2048
1392760896;05;20;38;56;2919;2048
1392760897;05;20;38;57;2919;2048
1392760898;05;20;38;58;2919;2048
1392760899;05;20;38;59;2919;2048
1392760900;05;20;39;00;2919;2048
1392760901;05;20;39;01;2919;2048
1392760913;05;20;39;13;2919;2048
1392760914;05;20;39;14;2919;2048
1392760915;05;20;39;15;2919;2048
1392760916;05;20;39;16;2919;2048
1392760917;05;20;39;17;2919;2048
1392760925;05;20;39;25;2919;2048
1392760926;05;20;39;26;2919;2048
1392761156;05;20;39;256;2919;2048
1392760927;05;20;39;27;2919;2048
1392760928;05;20;39;28;2919;2048
1392760929;05;20;39;29;2919;2048
1392760937;05;20;39;37;2919;2048
1392760938;05;20;39;38;2919;2048
1392760939;05;20;39;39;2919;2048
1392760940;05;20;39;40;2919;2048
1392760941;05;20;39;41;2919;2048
1392760945;05;20;39;45;2919;2048
1392760946;05;20;39;46;2919;2048
1392760947;05;20;39;47;2919;2048
1392760948;05;20;39;48;2919;2048
1392760949;05;20;39;49;2919;2048
1392760953;05;20;39;53;2919;2048
1392760954;05;20;39;54;2919;2048
1392760955;05;20;39;55;2919;2048
1392760956;05;20;39;56;2919;2048
1392760957;05;20;39;57;2919;2048
1392760961;05;20;40;01;2919;2048
1392760962;05;20;40;02;2919;2048
1392760963;05;20;40;03;2919;2048
1392760964;05;20;40;04;2919;2048
1392760965;05;20;40;05;2919;2048
1392760966;05;20;40;06;2919;2048
1392760967;05;20;40;07;2919;2048
1392760968;05;20;40;08;2919;2048
1392760969;05;20;40;09;2919;2048
1392760973;05;20;40;13;2919;2048
1392760974;05;20;40;14;2919;2048
1392760975;05;20;40;15;2919;2048
1392760976;05;20;40;16;2919;2048
1392760977;05;20;40;17;2919;2048
1392760980;05;20;40;20;2919;2048
1392760981;05;20;40;21;2919;2048
1392760982;05;20;40;22;2919;2048
1392760983;05;20;40;23;2919;2048
1392760985;05;20;40;25;2919;2048
1392760986;05;20;40;26;2919;2048
1392760987;05;20;40;27;2919;2048
1392760988;05;20;40;28;2919;2048
1392760989;05;20;40;29;2919;2048
1392760997;05;20;40;37;2919;2048
1392760998;05;20;40;38;2919;2048
1392760999;05;20;40;39;2919;2048
1392761000;05;20;40;40;2919;2048
1392761001;05;20;40;41;2919;2048
1392761009;05;20;40;49;2919;2048
1392761010;05;20;40;50;2919;2048
1392761011;05;20;40;51;2919;2048
1392761012;05;20;40;52;2919;2048
1392761013;05;20;40;53;2919;2048
1392761014;05;20;40;54;2919;2048
1392761015;05;20;40;55;2919;2048
1392761016;05;20;40;56;2919;2048
1392761017;05;20;40;57;2919;2048
1392761021;05;20;41;01;2919;2048
1392761022;05;20;41;02;2919;2048
1392761023;05;20;41;03;2919;2048
1392761024;05;20;41;04;2919;2048
1392761025;05;20;41;05;2919;2048
1392761026;05;20;41;06;2919;2048
1392761027;05;20;41;07;2919;2048
1392761028;05;20;41;08;2919;2048
1392761029;05;20;41;09;2919;2048
1392761045;05;20;41;25;2919;2048
1392761276;05;20;41;256;2919;2048
1392761046;05;20;41;26;2919;2048
1392761047;05;20;41;27;2919;2048
1392761048;05;20;41;28;2919;2048
1392761049;05;20;41;29;2919;2048
1392761053;05;20;41;33;2919;2048
1392761054;05;20;41;34;2919;2048
1392761055;05;20;41;35;2919;2048
1392761056;05;20;41;36;2919;2048
1392761057;05;20;41;37;2919;2048
1392761065;05;20;41;45;2919;2048
1392761066;05;20;41;46;2919;2048
1392761067;05;20;41;47;2919;2048
1392761068;05;20;41;48;2919;2048
1392761069;05;20;41;49;2919;2048
1392761073;05;20;41;53;2919;2048
1392761074;05;20;41;54;2919;2048
1392761075;05;20;41;55;2919;2048
1392761076;05;20;41;56;2919;2048
1392761077;05;20;41;57;2919;2048
1392761081;05;20;42;01;2919;2048
1392761082;05;20;42;02;2919;2048
1392761083;05;20;42;03;2919;2048
1392761084;05;20;42;04;2919;2048
1392761085;05;20;42;05;2919;2048
1392761089;05;20;42;09;2919;2048
1392761090;05;20;42;10;2919;2048
1392761091;05;20;42;11;2919;2048
1392761092;05;20;42;12;2919;2048
1392761093;05;20;42;13;2919;2048
1392761094;05;20;42;14;2919;2048
1392761095;05;20;42;15;2919;2048
1392761096;05;20;42;16;2919;2048
1392761097;05;20;42;17;2919;2048
1392761101;05;20;42;21;2919;2048
1392761102;05;20;42;22;2919;2048
1392761103;05;20;42;23;2919;2048
1392761104;05;20;42;24;2919;2048
1392761105;05;20;42;25;2919;2048
1392761106;05;20;42;26;2919;2048
1392761107;05;20;42;27;2919;2048
1392761108;05;20;42;28;2919;2048
1392761109;05;20;42;29;2919;2048
1392761110;05;20;42;30;2919;2048
1392761111;05;20;42;31;2928;2056
1392761112;05;20;42;32;2928;2056
1392761113;05;20;42;33;2928;2056
1392761121;05;20;42;41;2928;2056
1392761122;05;20;42;42;2928;2056
1392761123;05;20;42;43;2928;2056
1392761124;05;20;42;44;2928;2056
1392761125;05;20;42;45;2928;2056
1392761129;05;20;42;49;2928;2056
1392761130;05;20;42;50;2928;2056
1392761131;05;20;42;51;2928;2056
1392761132;05;20;42;52;2928;2056
1392761133;05;20;42;53;2928;2056
1392761134;05;20;42;54;2928;2056
1392761135;05;20;42;55;2928;2056
1392761136;05;20;42;56;2928;2056
1392761137;05;20;42;57;2928;2056
1392761138;05;20;42;58;2928;2056
1392761139;05;20;42;59;2928;2056
1392761140;05;20;43;00;2928;2056
1392761141;05;20;43;01;2928;2056
1392761145;05;20;43;05;2928;2056
1392761146;05;20;43;06;2928;2056
